Time (s);Force-X (N);Force-Y (N);
0.0579123;136.4;103.4;
0.0579129;141.1;109.7;
0.0579135;145.9;115.6;
0.0579141;150.7;121.2;
0.0579146;155.3;126.2;
0.0579152;159.8;130.8;
0.0579157;164.3;135.1;
0.0579163;168.7;138.8;
0.0579168;172.9;142.2;
0.0579173;177.5;145.6;
0.0579179;182.2;148.6;
0.0579185;186.8;151.3;
0.0579191;191.3;153.5;
0.0579196;195.7;155.4;
0.0579202;199.9;156.9;
0.0579207;204.1;158;
0.0579212;208;158.8;
0.0579216;211.5;159.4;
0.0579221;215.1;159.7;
0.0579225;218.5;159.8;
0.057923;221.8;159.8;
0.0579234;225.2;159.5;
0.0579239;228.5;159.1;
0.0579243;231.8;158.5;
0.0579248;235;157.7;
0.0579252;238;156.8;
0.0579257;241.4;155.7;
0.0579262;244.6;154.4;
0.0579266;247.8;152.9;
0.0579271;250.8;151.3;
0.0579276;253.8;149.6;
0.057928;256.6;147.8;
0.0579285;259.4;145.9;
0.0579289;262.1;143.9;
0.0579295;265.4;141.1;
0.05793;268.7;138.1;
0.0579306;271.9;134.9;
0.0579312;274.8;131.7;
0.0579317;277.7;128.2;
0.0579323;280.4;124.6;
0.0579328;283.1;120.9;
0.0579334;285.6;117;
0.0579339;287.9;113;
0.0579345;290.2;108.8;
0.057935;292.4;104.3;
0.0579356;294.5;99.88;
0.0579361;296.4;95.34;
0.0579366;298.2;90.67;
0.0579371;300;85.9;
0.0579376;301.6;80.99;
0.0579382;303.2;76;
0.0579387;304.6;70.99;
0.0579392;306;65.76;
0.0579396;307.3;60.78;
0.0579401;308.5;55.73;
0.0579406;309.6;50.63;
0.057941;310.7;45.45;
0.0579415;311.7;40.21;
0.0579419;312.7;34.97;
0.0579424;313.7;29.68;
0.0579428;314.6;24.39;
0.0579433;315.5;18.9;
0.0579438;316.5;13.13;
0.0579442;317.4;7.385;
0.0579447;318.3;1.658;
0.0579451;319.2;-3.7;
0.0579455;320.1;-8.95;
0.057946;320.9;-14.11;
0.0579464;321.8;-19.16;
0.0579468;322.6;-23.97;
0.0579472;323.4;-28.63;
0.0579475;324.3;-33.4;
0.0579479;325.3;-38.12;
0.0579484;326.2;-42.68;
0.0579487;327.2;-47.28;
0.0579491;328.2;-51.68;
0.0579495;329.3;-55.96;
0.0579499;330.4;-60.11;
0.0579503;331.5;-64.02;
0.0579507;332.6;-67.72;
0.057951;333.7;-71.21;
0.0579514;334.9;-74.53;
0.0579517;336.1;-77.65;
0.0579524;338.4;-82.86;
0.0579529;340.6;-87.05;
0.0579535;342.8;-90.83;
0.057954;345.2;-94.16;
0.0579546;347.8;-97.03;
0.0579551;350.6;-99.53;
0.0579557;353.6;-101.5;
0.0579563;357;-102.9;
0.0579569;360.2;-103.6;
0.0579577;364.6;-103.5;
0.0579584;369.3;-102.3;
0.0579592;374.1;-100.1;
0.0579599;378.9;-96.9;
0.0579606;383.7;-92.86;
0.0579612;388.4;-88.09;
0.0579619;393.2;-82.48;
0.0579625;398;-76.04;
0.0579632;402.9;-68.91;
0.0579638;407.9;-60.9;
0.0579645;412.9;-52.08;
0.0579651;417.9;-42.74;
0.0579658;422.8;-32.92;
0.0579664;427.5;-22.86;
0.057967;432.1;-12.55;
0.0579676;436.5;-2.055;
0.0579682;440.9;8.897;
0.0579687;445.2;20.07;
0.0579695;450.7;34.87;
0.0579701;455.4;48.43;
0.0579708;460.2;62.59;
0.0579714;464.7;76.72;
0.0579721;468.9;90.2;
0.0579727;472.8;103.5;
0.0579732;476.6;116.7;
0.0579738;480.2;129.9;
0.0579744;483.7;142.9;
0.057975;487.1;156.1;
0.0579755;490.3;168.8;
0.0579762;493.6;182.7;
0.0579768;496.7;196.1;
0.0579773;499.4;208.3;
0.0579779;501.9;220.3;
0.0579784;504.4;232.2;
0.057979;506.7;244.1;
0.0579795;508.9;255.5;
0.0579803;511.6;270.9;
0.0579808;513.4;280.9;
0.0579813;515;290.8;
0.0579818;516.5;300.4;
0.0579824;518.3;313.1;
0.057983;519.6;322.6;
0.0579835;520.8;331.8;
0.057984;521.8;340.4;
0.0579848;523.3;353.3;
0.0579856;524.5;366.3;
0.0579864;525.3;377.8;
0.0579871;526;388.5;
0.0579878;526.4;398.2;
0.0579885;526.6;406.9;
0.0579891;526.6;414.8;
0.0579898;526.4;422.1;
0.0579903;526.1;428.8;
0.057991;525.6;436.6;
0.0579918;524.9;444.1;
0.0579925;523.9;451.1;
0.0579932;522.8;457.7;
0.0579938;521.5;464;
0.0579945;520;469.8;
0.0579951;518.5;475;
0.0579957;516.9;479.9;
0.0579963;515.1;484.5;
0.0579969;513;489.3;
0.0579975;510.7;493.8;
0.0579982;508.4;498.1;
0.0579987;506;502;
0.0579993;503.5;505.6;
0.0579999;500.9;509;
0.0580004;498.1;512.3;
0.0580009;495.5;515.1;
0.0580017;491.5;518.9;
0.0580024;487.3;522.2;
0.0580032;483.1;525;
0.0580039;478.8;527.3;
0.0580046;474.5;529.1;
0.0580052;470.1;530.4;
0.0580059;465.7;531.2;
0.0580065;461.4;531.5;
0.0580071;457.4;531.3;
0.0580077;453.3;530.6;
0.0580083;449.5;529.5;
0.0580088;445.7;528;
0.0580094;442;526;
0.05801;437.8;523.3;
0.0580107;433.3;519.6;
0.0580112;429.5;515.9;
0.0580119;425.3;511.2;
0.0580125;421.6;506.3;
0.0580132;417.1;499.5;
0.0580139;412.9;492.2;
0.0580145;409;484.5;
0.0580152;405.3;476.3;
0.0580158;401.9;467.7;
0.0580164;398.7;459;
0.058017;395.7;449.9;
0.0580175;392.8;440.5;
0.0580181;390.1;430.8;
0.0580187;387.6;421;
0.0580192;385.3;411.4;
0.0580197;383.1;401.5;
0.0580203;381.1;391.4;
0.0580208;379.1;381;
0.0580213;377.2;370.5;
0.0580218;375.4;359.7;
0.0580224;373.7;348.8;
0.0580229;372.2;338.1;
0.0580234;370.6;326.8;
0.0580239;369.2;315.5;
0.0580245;367.9;304.1;
0.058025;366.8;293.2;
0.0580255;365.8;282.4;
0.058026;364.8;271.7;
0.0580265;364;261.2;
0.058027;363.3;251;
0.0580275;362.7;241;
0.058028;362.3;230.8;
0.0580284;361.9;221.2;
0.0580289;361.6;212.2;
0.0580295;361.5;201.3;
0.05803;361.5;190.6;
0.0580306;361.7;180.3;
0.0580311;362;170.3;
0.0580317;362.5;160.6;
0.0580322;363.2;151.3;
0.0580328;364.1;142.4;
0.0580333;365.1;134.2;
0.0580339;366.3;125.8;
0.0580344;367.7;117.7;
0.058035;369.2;110.1;
0.0580355;370.9;102.9;
0.058036;372.8;95.89;
0.0580366;374.8;89.33;
0.0580371;377;82.88;
0.0580376;379.3;76.9;
0.0580381;381.6;71.39;
0.0580386;384.1;65.99;
0.0580391;386.5;61.03;
0.0580396;389.1;56.15;
0.0580401;391.8;51.45;
0.0580406;394.6;46.91;
0.058041;397.4;42.54;
0.0580415;400.3;38.35;
0.058042;403.2;34.35;
0.0580424;406.1;30.43;
0.0580429;409.1;26.65;
0.0580433;412.1;22.91;
0.0580437;415;19.5;
0.0580442;417.8;16.21;
0.0580446;420.5;13.13;
0.058045;423.4;9.984;
0.0580454;426.2;6.923;
0.0580458;429;3.938;
0.0580462;431.9;1.02;
0.0580466;434.7;-1.849;
0.058047;437.6;-4.813;
0.0580474;440.6;-7.712;
0.0580479;443.5;-10.51;
0.0580483;446.3;-13.11;
0.0580487;449.1;-15.7;
0.0580491;451.8;-18.21;
0.0580495;454.6;-20.64;
0.0580499;457.2;-22.94;
0.0580502;459.8;-25.13;
0.0580506;462.4;-27.24;
0.058051;464.9;-29.25;
0.0580514;467.4;-31.17;
0.0580518;469.8;-32.98;
0.0580522;472.2;-34.67;
0.0580526;474.5;-36.23;
0.0580529;476.7;-37.64;
0.0580533;478.8;-38.89;
0.0580536;480.8;-40.04;
0.058054;482.8;-41.06;
0.0580543;484.7;-41.97;
0.0580546;486.5;-42.75;
0.058055;488.3;-43.42;
0.0580553;489.9;-43.96;
0.0580557;491.6;-44.39;
0.058056;493.1;-44.71;
0.0580563;494.6;-44.91;
0.0580566;496.1;-44.99;
0.058057;497.5;-44.96;
0.0580573;498.8;-44.81;
0.0580576;500.2;-44.52;
0.0580579;501.4;-44.11;
0.0580583;502.6;-43.57;
0.0580586;503.7;-42.92;
0.0580589;504.7;-42.17;
0.0580592;505.6;-41.3;
0.0580596;506.5;-40.33;
0.0580599;507.4;-39.24;
0.0580602;508.1;-38.01;
0.0580605;508.8;-36.68;
0.0580608;509.5;-35.26;
0.0580612;510;-33.75;
0.0580615;510.5;-32.15;
0.0580618;510.9;-30.48;
0.0580621;511.3;-28.74;
0.0580624;511.6;-26.94;
0.0580629;511.9;-23.85;
0.0580635;512.1;-19.88;
0.0580641;512;-15.7;
0.0580646;511.8;-11.62;
0.0580651;511.3;-7.458;
0.0580656;510.7;-3.388;
0.0580662;509.9;0.8149;
0.0580667;509;5.068;
0.0580672;507.9;9.308;
0.0580678;506.5;13.79;
0.0580683;505;18.08;
0.0580688;503.3;22.59;
0.0580694;501.4;26.86;
0.05807;499.4;30.94;
0.0580705;497.2;34.83;
0.0580711;495;38.38;
0.0580716;492.7;41.65;
0.0580721;490.2;44.6;
0.0580727;487.7;47.24;
0.0580732;485.3;49.45;
0.0580737;482.7;51.37;
0.0580742;480;52.93;
0.0580747;477.3;54.12;
0.0580752;474.6;54.93;
0.0580758;471.8;55.35;
0.0580763;469.1;55.38;
0.0580768;466.4;55.03;
0.0580773;463.6;54.29;
0.0580778;460.9;53.19;
0.0580783;458.3;51.72;
0.0580788;455.7;49.9;
0.0580792;453.1;47.75;
0.0580797;450.6;45.29;
0.0580802;448.1;42.56;
0.0580807;445.8;39.58;
0.058081;443.7;36.74;
0.0580816;441.1;32.75;
0.0580821;438.6;28.42;
0.0580826;436.1;23.81;
0.0580832;433.7;18.97;
0.0580836;431.7;14.44;
0.0580841;429.8;10;
0.0580845;428;5.458;
0.0580849;426.3;0.7642;
0.0580855;424.2;-5.136;
0.058086;422.3;-10.95;
0.0580865;420.6;-16.76;
0.058087;419;-22.55;
0.0580875;417.5;-28.4;
0.058088;416.2;-34.02;
0.0580885;415;-39.56;
0.058089;414;-44.97;
0.0580894;413.1;-50.07;
0.0580899;412.3;-55.48;
0.0580904;411.7;-60.54;
0.0580909;411.1;-65.58;
0.0580914;410.8;-70.46;
0.0580919;410.6;-75.16;
0.0580923;410.5;-79.55;
0.0580928;410.6;-83.7;
0.0580933;410.9;-87.59;
0.0580938;411.3;-91.24;
0.0580943;411.9;-94.85;
0.0580947;412.6;-97.78;
0.0580952;413.5;-100.5;
0.0580956;414.5;-102.9;
0.0580961;415.6;-105;
0.0580965;416.9;-106.9;
0.0580969;418.4;-108.4;
0.0580974;419.9;-109.7;
0.0580978;421.6;-110.7;
0.0580983;423.5;-111.4;
0.0580987;425.6;-111.8;
0.0580992;427.8;-111.9;
0.0580996;430.1;-111.7;
0.0581001;432.8;-111.1;
0.0581007;436.4;-110;
0.0581014;440.3;-108.2;
0.058102;444.4;-106.1;
0.0581026;448.6;-103.4;
0.0581032;452.7;-100.5;
0.0581038;457;-97.29;
0.0581044;461.3;-93.74;
0.0581049;465.7;-89.98;
0.0581055;470.3;-85.85;
0.0581061;474.8;-81.63;
0.0581066;479.4;-77.23;
0.0581072;483.9;-72.75;
0.0581077;488.3;-68.26;
0.0581082;492.8;-63.68;
0.0581087;497.1;-59.12;
0.0581092;501.4;-54.57;
0.0581097;505.7;-50.04;
0.0581104;511.5;-43.76;
0.0581112;517.7;-36.96;
0.0581119;523.6;-30.48;
0.0581125;529.1;-24.34;
0.0581132;534.5;-18.35;
0.0581138;539.5;-12.71;
0.0581145;544.2;-7.347;
0.058115;548.6;-2.269;
0.0581156;552.7;2.53;
0.058116;555.8;6.111;
0.0581168;561.2;12.66;
0.0581175;566.2;18.92;
0.0581182;570.8;24.89;
0.0581189;575.1;30.8;
0.0581197;579.1;36.71;
0.0581203;582.8;42.57;
0.058121;586.3;48.48;
0.0581217;589.4;54.38;
0.0581224;592.4;60.68;
0.0581231;595;67.02;
0.0581237;597.4;73.46;
0.0581244;599.4;79.97;
0.058125;601.1;86.49;
0.0581256;602.6;93.08;
0.0581262;603.8;99.67;
0.0581268;604.7;106.2;
0.0581274;605.4;112.7;
0.058128;606;120;
0.0581286;606.4;127.6;
0.0581291;606.7;134.8;
0.0581297;606.7;142.2;
0.0581306;606.5;154.8;
0.0581313;606;165.4;
0.058132;605.2;176.4;
0.0581328;604.3;187.4;
0.0581335;603.1;198.1;
0.0581342;601.9;208.4;
0.0581348;600.6;218.4;
0.0581354;599.1;228.2;
0.0581361;597.6;237.5;
0.0581367;595.9;247.1;
0.0581373;594.1;256.3;
0.0581379;592.3;264.8;
0.0581385;590.5;272.7;
0.058139;588.6;280.2;
0.0581395;587.2;285.6;
0.0581402;584.4;294.9;
0.058141;581.5;303.6;
0.0581417;578.3;311.6;
0.0581425;575;318.6;
0.0581432;571.5;324.8;
0.058144;567.9;329.9;
0.0581447;564;334;
0.0581454;559.9;337.1;
0.0581463;554.8;339.5;
0.0581472;549.4;340.5;
0.058148;543.7;340.2;
0.0581488;537.7;338.5;
0.0581496;531.4;335.6;
0.0581504;524.8;331.7;
0.0581511;518;326.7;
0.0581519;510.8;320.9;
0.0581526;503.6;314.4;
0.0581534;495.8;307.1;
0.0581541;487.4;298.9;
0.0581549;479;290.3;
0.0581556;470.3;281.3;
0.0581563;461.3;272;
0.058157;452.3;262.7;
0.0581577;443.4;253.4;
0.0581583;434.4;244.3;
0.058159;425.4;235.3;
0.0581596;416.4;226.5;
0.0581602;407.2;217.8;
0.0581608;398.1;209.4;
0.0581614;389.1;201.3;
0.058162;380;193.5;
0.0581626;371.1;186.1;
0.0581631;362.4;179.1;
0.0581638;350.7;170.1;
0.0581646;339;161.7;
0.0581653;327.5;153.9;
0.058166;316.2;146.7;
0.0581666;305.6;140.3;
0.0581673;295.4;134.6;
0.0581679;285.6;129.5;
0.0581685;275.9;124.7;
0.0581693;264.9;119.7;
0.0581698;256.1;116;
0.0581703;249.6;113.4;
0.0581709;241.4;110.3;
0.0581714;233.6;107.5;
0.058172;225.9;104.9;
0.0581726;218.6;102.6;
0.0581731;211.6;100.5;
0.0581737;204.9;98.54;
0.0581743;198.5;96.73;
0.0581748;192.5;95.04;
0.0581755;185.7;93.07;
0.0581761;180.9;91.63;
0.0581766;176.5;90.2;
0.0581771;172.5;88.75;
0.0581777;168.6;87.11;
0.0581782;165.4;85.53;
0.0581787;162.6;83.85;
0.0581793;160.3;82.05;
0.0581798;158.3;80.09;
0.0581805;156.4;77.29;
0.0581811;155.3;74.31;
0.0581819;154.8;70.52;
0.0581824;154.9;67.23;
0.0581831;155.7;63.03;
0.0581837;157;58.4;
0.0581843;159;53.35;
0.0581849;161.4;47.86;
0.0581856;164.3;41.89;
0.0581862;167.7;35.49;
0.0581868;171.5;28.67;
0.0581873;175.6;21.52;
0.058188;180.9;12.63;
0.0581887;186.6;3.092;
0.0581893;192.7;-6.823;
0.05819;199;-17.04;
0.0581906;205.2;-27.07;
0.0581912;211.4;-37.18;
0.0581917;217.9;-47.61;
0.0581923;224.4;-58.11;
0.0581928;230.8;-68.45;
0.0581934;237.1;-78.69;
0.0581939;243.4;-88.74;
0.0581944;249.7;-98.91;
0.0581948;256;-109.1;
0.0581953;262.2;-119.2;
0.0581958;268.5;-129.4;
0.0581963;274.8;-139.4;
0.0581967;280.8;-149.1;
0.0581973;288.1;-160.8;
0.0581977;294.5;-170.9;
0.0581982;301;-181.1;
0.0581989;310.9;-196.6;
0.0581996;320.6;-211.6;
0.0582003;330.3;-226.3;
0.058201;340;-240.4;
0.0582018;349.7;-254.4;
0.0582025;359.1;-267.5;
0.0582031;368.3;-279.8;
0.0582038;377.1;-291.2;
0.0582044;385.6;-301.7;
0.0582051;394.1;-311.7;
0.0582057;402.6;-321.2;
0.0582064;411.3;-330.2;
0.058207;419.8;-338.5;
0.0582077;427.8;-345.8;
0.0582083;435.9;-352.5;
0.0582089;443.6;-358.2;
0.0582095;451.1;-363.2;
0.0582101;458.3;-367.5;
0.0582109;467.3;-372;
0.0582113;472.8;-374.3;
0.0582118;478.6;-376.3;
0.0582124;485;-378.2;
0.058213;491.3;-379.4;
0.0582135;497.6;-380.2;
0.0582141;503.7;-380.4;
0.0582146;509.8;-380.2;
0.0582152;515.7;-379.5;
0.0582158;522.2;-378.2;
0.0582164;528.4;-376.4;
0.0582171;534.6;-374.1;
0.0582177;540.6;-371.3;
0.0582183;546.3;-368.2;
0.0582189;551.8;-364.8;
0.0582195;557;-361;
0.0582201;562.1;-357;
0.0582206;567;-352.7;
0.0582212;571.9;-348;
0.0582218;576.5;-343.2;
0.0582224;580.9;-338.2;
0.0582229;585.2;-333.1;
0.0582235;589.3;-327.9;
0.058224;593.2;-322.4;
0.0582246;597;-316.9;
0.0582251;600.7;-311.3;
0.0582256;604.2;-305.5;
0.0582262;607.6;-299.7;
0.0582267;610.7;-294.1;
0.0582272;613.6;-288.5;
0.0582277;616.5;-282.7;
0.0582281;619.2;-276.9;
0.0582286;621.8;-270.9;
0.0582291;624.3;-265;
0.0582296;626.7;-258.9;
0.0582301;629;-252.9;
0.0582306;631.1;-246.7;
0.058231;633.1;-240.7;
0.0582315;635;-234.6;
0.0582319;636.7;-228.5;
0.0582324;638.3;-222.4;
0.0582328;639.8;-216.2;
0.0582332;641.2;-210;
0.0582337;642.4;-203.6;
0.0582341;643.6;-197.3;
0.0582345;644.7;-190.8;
0.0582351;646;-181.6;
0.0582357;647.1;-172.2;
0.0582363;647.9;-162.5;
0.0582369;648.6;-152.7;
0.0582375;649.1;-143;
0.058238;649.3;-133.4;
0.0582386;649.4;-123.7;
0.0582391;649.2;-113.8;
0.0582397;648.9;-103.7;
0.0582402;648.4;-92.54;
0.0582408;647.7;-81.65;
0.0582414;646.9;-70.71;
0.0582419;645.9;-59.61;
0.0582425;644.7;-48.56;
0.058243;643.5;-37.71;
0.0582435;642.1;-27.09;
0.058244;640.7;-16.59;
0.0582445;639.2;-6.229;
0.0582452;637;8.289;
0.0582457;635;20.9;
0.0582463;633.1;32.42;
0.0582468;631.1;43.87;
0.0582474;628.9;56.62;
0.0582479;627.1;66.68;
0.0582484;625.3;76.66;
0.0582488;623.6;86.56;
0.0582495;621.2;99.89;
0.0582502;618.4;115.3;
0.058251;616;129.8;
0.0582517;613.7;143.6;
0.0582524;611.7;156.6;
0.0582531;610;168.8;
0.0582538;608.6;180.4;
0.0582545;607.5;191;
0.0582552;606.8;201;
0.0582559;606.3;211;
0.0582566;606.2;220.4;
0.0582573;606.4;228.9;
0.058258;607;236.7;
0.0582587;607.9;243.8;
0.0582593;609.1;250;
0.05826;610.6;255.6;
0.0582606;612.2;260.5;
0.0582612;614;264.7;
0.0582619;616;268.7;
0.0582627;619;273.2;
0.0582635;621.9;276.9;
0.0582642;624.8;279.9;
0.058265;627.6;282.4;
0.0582656;630.3;284.3;
0.0582663;632.8;286;
0.0582669;635.3;287.4;
0.0582676;637.6;288.6;
0.0582682;639.8;289.7;
0.058269;642.2;290.7;
0.0582697;644.2;291.6;
0.0582703;645.8;292.3;
0.058271;647.2;292.9;
0.0582716;648.3;293.5;
0.0582722;649.2;294.1;
0.0582728;649.9;294.6;
0.0582734;650.3;295.1;
0.058274;650.5;295.5;
0.0582746;650.5;296;
0.0582751;650.4;296.4;
0.0582757;650.1;296.7;
0.0582759;649.9;296.9;
0.0582765;649.3;297.3;
0.0582771;648.6;297.6;
0.0582777;647.7;297.9;
0.0582782;646.8;298.1;
0.0582788;645.7;298.2;
0.0582793;644.5;298.3;
0.0582799;643.3;298.3;
0.0582804;642.1;298.2;
0.058281;640.6;298;
0.0582815;639.2;297.7;
0.0582821;637.7;297.3;
0.0582826;636.2;296.8;
0.0582832;634.7;296.2;
0.0582837;633.2;295.5;
0.0582843;631.7;294.7;
0.0582848;630.2;293.8;
0.0582853;628.7;292.8;
0.0582859;627.3;291.7;
0.0582863;626;290.6;
0.0582869;624.6;289.4;
0.0582874;623.3;288;
0.0582879;622;286.7;
0.0582884;620.8;285.2;
0.0582889;619.7;283.9;
0.0582893;618.6;282.5;
0.0582898;617.6;281.1;
0.0582903;616.5;279.5;
0.0582908;615.5;278;
0.0582913;614.6;276.5;
0.0582918;613.7;275;
0.0582923;612.8;273.6;
0.0582927;612;272.2;
0.0582932;611.2;270.9;
0.0582937;610.4;269.6;
0.0582942;609.7;268.4;
0.0582946;609;267.2;
0.0582951;608.4;266.2;
0.0582956;607.8;265.2;
0.058296;607.2;264.3;
0.0582964;606.7;263.5;
0.0582969;606.1;262.7;
0.0582974;605.6;262.1;
0.0582978;605.1;261.5;
0.0582983;604.6;261;
0.0582987;604.1;260.6;
0.0582992;603.6;260.4;
0.0582996;603.2;260.2;
0.0583;602.7;260.1;
0.0583005;602.3;260.1;
0.0583009;601.8;260.1;
0.0583013;601.4;260.3;
0.0583017;601;260.4;
0.0583021;600.5;260.7;
0.0583028;599.8;261.2;
0.0583034;599;261.9;
0.0583041;598.2;262.7;
0.0583047;597.3;263.6;
0.0583054;596.4;264.5;
0.058306;595.5;265.4;
0.0583066;594.5;266.3;
0.0583072;593.5;267.2;
0.0583078;592.4;268.1;
0.0583083;591.4;268.8;
0.0583089;590.3;269.4;
0.0583094;589.3;270;
0.0583099;588.2;270.4;
0.0583103;587.3;270.8;
0.0583111;585.4;271.1;
0.0583118;583.5;271.2;
0.0583126;581.6;271;
0.0583134;579.7;270.4;
0.0583141;577.7;269.5;
0.0583148;575.9;268.2;
0.0583155;574;266.7;
0.0583161;572.1;264.8;
0.0583169;570.1;262.3;
0.0583176;568.1;259.5;
0.0583183;566.3;256.5;
0.058319;564.5;253.2;
0.0583197;562.9;249.7;
0.0583204;561.4;246;
0.0583211;560;242.3;
0.0583217;558.8;238.4;
0.0583223;557.7;234.6;
0.0583229;556.8;230.8;
0.0583234;556;227;
0.058324;555.4;223.2;
0.0583246;554.8;219.5;
0.0583251;554.5;216;
0.0583258;554.1;211.2;
0.0583265;553.9;206.4;
0.0583272;553.9;201.7;
0.0583279;554.1;197.2;
0.0583286;554.4;192.7;
0.0583292;555;188.5;
0.0583299;555.7;184.5;
0.0583306;556.5;180.8;
0.0583314;557.6;176.8;
0.0583321;558.8;173.2;
0.0583329;560.1;170.1;
0.0583336;561.5;167.2;
0.0583344;563;164.7;
0.0583351;564.4;162.6;
0.0583358;565.8;160.9;
0.0583365;567.1;159.4;
0.0583371;568.3;158.3;
0.0583381;569.9;156.9;
0.0583387;570.7;156.3;
0.0583395;571.5;155.7;
0.0583402;572.1;155.2;
0.0583409;572.3;154.8;
0.0583416;572.2;154.4;
0.0583422;571.8;154;
0.0583428;571.1;153.5;
0.0583434;570.1;152.9;
0.0583441;568.5;152;
0.0583448;566.4;150.8;
0.0583455;564;149.4;
0.0583462;561.1;147.6;
0.0583468;557.7;145.5;
0.0583474;553.9;142.9;
0.058348;549.8;140.1;
0.0583486;545.4;136.9;
0.0583492;540.6;133.3;
0.0583498;535.5;129.3;
0.0583506;527.4;122.8;
0.0583513;519.7;116.4;
0.058352;511.4;109.4;
0.0583527;502.8;101.8;
0.0583533;493.7;93.82;
0.058354;484.3;85.31;
0.0583546;474.7;76.39;
0.0583553;464.4;66.85;
0.0583559;453.9;56.87;
0.0583567;441.3;44.91;
0.0583574;428.6;32.74;
0.0583581;415.4;20.1;
0.0583588;402.4;7.597;
0.0583595;389.4;-4.815;
0.0583602;376.3;-17.16;
0.0583608;363.3;-29.39;
0.0583615;350.1;-41.68;
0.0583621;336.7;-53.85;
0.0583628;323.1;-66.06;
0.0583635;309.6;-77.84;
0.0583641;296.8;-88.8;
0.0583647;284.5;-98.9;
0.0583653;272.5;-108.5;
0.0583659;260.5;-117.7;
0.0583665;249;-126.1;
0.0583671;238;-133.8;
0.0583676;227.3;-140.9;
0.0583682;216.5;-147.5;
0.0583688;206.1;-153.5;
0.0583694;196.1;-158.6;
0.0583699;186.7;-163;
0.0583705;178;-166.6;
0.058371;169.7;-169.5;
0.0583715;161.9;-171.7;
0.058372;154.4;-173.3;
0.0583724;149.3;-174;
0.058373;140.7;-174.6;
0.0583737;133.2;-174.2;
0.0583743;126.2;-172.9;
0.0583749;120.2;-170.9;
0.0583754;114.8;-168.2;
0.058376;109.9;-164.8;
0.0583766;105.6;-160.7;
0.0583772;101.8;-155.9;
0.0583779;97.87;-149;
0.0583786;94.76;-141.1;
0.0583793;92.59;-132.5;
0.05838;91.29;-123.6;
0.0583807;90.76;-114.2;
0.0583813;90.92;-104.6;
0.058382;91.71;-94.68;
0.0583826;93.01;-85.09;
0.0583832;94.76;-75.61;
0.0583838;96.97;-65.92;
0.0583844;99.72;-55.74;
0.058385;102.9;-45.68;
0.0583855;106.1;-36.44;
0.0583861;109.6;-27.28;
0.0583866;113.4;-18.28;
0.0583871;117.3;-9.522;
0.0583877;121.4;-1.125;
0.0583882;125.5;7.021;
0.0583888;131.1;17.06;
0.0583895;137.1;27.17;
0.0583902;142.8;36.26;
0.0583908;148.4;44.47;
0.0583914;153.9;52.23;
0.0583919;159.6;59.69;
0.0583925;165.2;66.77;
0.0583931;170.5;73.03;
0.0583936;175.7;79.03;
0.0583942;182.1;85.93;
0.0583949;188.5;92.54;
0.0583955;194.6;98.54;
0.0583961;200.2;103.9;
0.0583967;205.8;109.1;
0.0583973;211.3;114.2;
0.0583979;216.9;119.2;
0.0583984;222.2;124.1;
0.058399;227.3;128.7;
0.0583995;232.2;133.3;
0.0584001;237.1;138;
0.0584006;241.9;142.8;
0.0584011;246.5;147.6;
0.0584016;251;152.5;
0.0584021;255.2;157.4;
0.0584028;260.6;164.1;
0.0584033;265.1;170.1;
0.0584038;269.4;176.4;
0.0584044;273.6;182.9;
0.0584049;277.7;189.8;
0.0584054;281.7;197;
0.0584059;285.4;204.4;
0.0584064;289.1;212.2;
0.0584069;292.7;220.4;
0.0584074;296.1;229;
0.0584079;299.1;237;
0.0584083;302;245.4;
0.0584088;304.8;254;
0.0584093;307.6;263;
0.0584097;310.2;272.3;
0.0584102;312.8;281.9;
0.0584106;315.3;291.8;
0.0584111;317.6;301.9;
0.0584116;320.3;314.2;
0.0584122;323;327.4;
0.0584127;325.4;340.4;
0.0584133;327.8;353.7;
0.0584138;329.9;367;
0.0584143;331.9;380;
0.0584149;333.8;392.5;
0.0584154;335.5;405;
0.0584159;337.1;417.4;
0.0584164;338.7;430.2;
0.0584169;340.2;442.5;
0.0584175;341.6;454.6;
0.058418;343;466.3;
0.0584185;344.3;477.6;
0.058419;345.5;488.2;
0.0584195;346.6;497.6;
0.05842;347.7;507;
0.0584205;348.8;515.7;
0.058421;349.9;523.8;
0.0584215;350.9;531.1;
0.0584219;352;537.8;
0.0584224;353.1;543.7;
0.0584229;354.1;548.7;
0.0584234;355.2;553.2;
0.0584241;356.8;558.5;
0.0584248;358.5;562;
0.0584255;360.2;563.8;
0.0584262;361.8;564;
0.0584268;363.6;562.6;
0.0584275;365.2;559.9;
0.0584281;366.9;556;
0.0584287;368.6;550.8;
0.0584294;370.6;543.3;
0.0584301;372.5;534.2;
0.0584308;374.4;524.2;
0.0584315;376.2;513.2;
0.0584321;378;501.2;
0.0584328;379.7;488.4;
0.0584334;381.3;475.4;
0.058434;382.8;461.5;
0.0584346;384.2;447.6;
0.0584352;385.5;432.9;
0.0584358;386.7;417.7;
0.0584364;387.9;402.6;
0.058437;388.9;387.4;
0.0584375;389.8;372.1;
0.0584381;390.6;356.9;
0.0584387;391.3;341.7;
0.0584392;391.9;326.7;
0.0584396;392.3;314.3;
0.0584402;392.7;299;
0.0584407;393;283.9;
0.0584413;393.2;269.3;
0.0584418;393.3;255.4;
